视频序号,视频_url,视频长度（min）,视频类型,问题序号,问题,"问题类型
",答案,若涉及通用知识推理，则写出推理步骤（知识点）,依据（解题思路）,,,,,,,,,,
77,https://www.youtube.com/watch?v=ZXNTwWGNrE4,20:14,教学 - 工业制造,1,Does Rik Loeters more support farmer's living or tree protection?,"多线索推理,人物属性建模",Farmer's living.,,Rik表示现在的氮法律完全focus on奶牛养殖户，（意思是过于针对奶牛养殖户），而他希望这样的法律能消失，说明他更支持农民、养殖户的民生问题，而不太关注树木保护,,,,,,,,,,
,,,,2,Which country is the Town of Zutu Valde located in?,"多模态/多语言推理,通用知识推理",Netherland.,视频提到荷兰每年生产十几亿吨奶酪，此时视频画面给到Frank正在制作奶酪，这种视觉和听觉的呼应可知Frank的奶酪工厂就在荷兰，随后又提到Frank祖上全是在Zutu Valde这个小镇做奶酪的，这他这已经第七代了，可推测出Zutu Valde小镇就在荷兰,需要首先确定Frank的奶酪工厂就在荷兰，又因为Frank祖上全是在Zutu Valde这个小镇做奶酪的，这他这已经第七代了，可推测出Zutu Valde小镇就在荷兰,,,,,,,,,,
,,,,3,Which university researches emission-reducing farm tech?,通用知识推理,Wageningen University.,"Kees de Koning团队在瓦赫宁根大学（""Wageningen University""）测试漏缝地板和粪便真空技术。","瓦赫宁根大学（""Wageningen University""）正在研究测试漏缝地板和粪便真空技术，这些都是能够减少排放的新型农业技术",,,,,,,,,,
,,,,4,What dietary adjustment lowers cows' nitrogen output?,多线索推理,Protein-reduced feed.,,研究者通过调整饲料成分（如低蛋白）减少排放，模型需结合实验目标与结果推断。,,,,,,,,,,
,,,,5,What the relationship between Frank and the person named Gina?,人物属性建模,Relatives.,,"Frank在牛舍时，指着一头牛说到它叫Gina,是这里的领头牛，Frank又提到他们家有把牛取名成自家亲戚的名字的传统，可见Gina就是Frank家的一个亲戚，模型需注意提问的是一个叫Gina的人和Frank的关系（亲戚关系），而不是这头牛和Frank的关系",,,,,,,,,,
78,https://www.youtube.com/watch?v=ny2jWBwKYXo,28:25,vlog - 出行,1,What is the relationship between Cara and Nate?,人物属性建模,Married.,,"视频中两人共用头等舱套间，多次使用“we”共同行动，且Cara提到与Nate讨论家庭计划（""Family Planning""），暗示婚姻关系。",,,,,,,,,,
,,,,2,What is the primary profession of Cara and Nate?,人物属性建模,Travel content creators.,,视频中他们全职旅行9年，拍摄并分享旅行体验，使用专业设备记录航班和酒店细节，并在视频结尾提到赞助商和订阅频道，符合旅行内容创作者的特征。,,,,,,,,,,
,,,,3,How many places do they go through?,多跳推理,Three.,,视频中出行地点慕尼黑（MUC） → 吉达（JED） → 洛杉矶（LAX），一共三个地方。,,,,,,,,,,
,,,,4,Is alcohol allowed on board Saudi Airlines?,通用知识推理,No.,"沙特法律禁止饮酒（""alcohol is illegal in Saudi Arabia""），而沙特航空作为国家航司需遵守此规定。","视频中提到沙特法律禁止饮酒（""alcohol is illegal in Saudi Arabia""），而沙特航空作为国家航司需遵守此规定。",,,,,,,,,,
,,,,5,"Which is more luxurious, Saudi Arabia First Class or Emirates?",通用知识推理,Saudi Arabian Airlines First Class.,"沙特航空头等舱不如阿联酋航空奢华（""no shower or bar like Emirates""）。","视频中可以看见沙特航空头等舱不如阿联酋航空奢华（""no shower or bar like Emirates""）。",,,,,,,,,,
79,https://www.youtube.com/watch?v=I4MJwa20v3Q,24:27,vlog - 工作,1,Is Tam single? ,人物属性建模,No.,,模型需要定位多个片段，比如Tam说自己要和男朋友去威尼斯玩，还有Tam向我们展示她男朋友吃的午饭等等这些片段都可以得知Tam有男朋友，因此她不是单身。,,,,,,,,,,
,,,,2,What are the advantages of Printify? ,通用知识推理,"Customization, connection to multiple platforms, and no startup capital required.",视频中Tam给我们介绍了printify的一些功能，从中我们可以得知这个平台是个可以自己设计服装并且可以在其他平台出售的，而且它不需要资金投入，由此可知printify的优势是可定制、连接多平台、不用启动资金。,模型需要定位Tam介绍printify的片段，根据片段内容可以归纳出printify的优势是可定制、连接多平台、不用启动资金。,,,,,,,,,,
,,,,3,Is Tam a people person? ,人物属性建模,No.,,模型需要定位到Tam说不和别人说话很容易，但是自己要走出舒适圈，在晚上的活动多与人交流，由此可知Tam不是个擅长交际的人。,,,,,,,,,,
,,,,4,How did Tam get to the event? ,多跳推理,By subway.,,模型需要首先定位Tam参加活动的画面，根据该片段之前的片段内容分析得知她是坐地铁去的。,,,,,,,,,,
,,,,5,What brand is Itsu? ,通用知识推理,Food brand.,根据Tam介绍她从活动中收到的礼物可以看到itsu这个牌子都是些吃的东西，比如味增汤、海苔块、抹茶粉等，由此可知itsu是个食品品牌。,模型需要定位Tam介绍她从活动中收到的礼物的片段，片段中可以看到itsu这个牌子的礼物都是吃的，由此可推测itsu是个食品品牌。,,,,,,,,,,
80,https://www.youtube.com/watch?v=EEElZeLKe0o,27:51,vlog - 日常（综合）,1,Is Julia a self-disciplined person? ,"多线索推理,人物属性建模",Yes.,,模型需要定位多个片段，比如Julia去健身房健身、Julia说自己感觉到堕落、懒惰就会到步行垫上走一会儿等等片段都可以看出Julia是个自律的人。,,,,,,,,,,
,,,,2,Is Haxi popular on Tiktok? ,通用知识推理,Yes.,Julia是在Tik Tok上找到Haxi这家店的，因此可以推测Haxi在Tik Tok上挺火的。,模型需要定位Julia和朋友在车内的片段，片段中她们在决定接下来去哪儿，后来Julia说他们要去Haxi，她是在Tik Tok上找到这家店的，由此推测Haxi在Tik Tok上挺火的。,,,,,,,,,,
,,,,3,What does the Ninja blender do to prevent it from moving or shaking while blending? ,通用知识推理,A suction cup is placed on the bottom.,Julia在组装好ninja搅拌机后可以观察到搅拌机底部有吸盘，根据常识可知搅拌机在运作时会晃动，因此ninja搅拌机底部的吸盘设计是为了防止搅拌时移动或晃动。,模型需要定位Julia拆开并组装ninja搅拌机的片段，根据片段内容可以看到搅拌机底部有吸盘，再通过常识分析得出ninja搅拌机底部的吸盘设计是为了防止搅拌时移动或晃动。,,,,,,,,,,
,,,,4,"If Julia works out in the morning, when does she eat breakfast? ","多跳推理,人物属性建模",After working out.,,模型需要首先定位Julia去健身房健身的片段，再定位同天Julia吃早饭的片段，根据两个片段的先后顺序可知Julia是先去健身再吃早饭的。,,,,,,,,,,
,,,,5,How many times does Julia use toast as a main course in the video? ,多线索推理,Twice.,,模型需要定位Julia吃吐司的片段，经过统计可知Julia吃了两次吐司。,,,,,,,,,,
81,https://www.youtube.com/watch?v=1p6ltR49zQU,34:44,纪录片-历史纪实,1,What's the relationship between Sue and Erin?,人物属性建模,Colleagues.,,"在Erin和Sue出场时，视频画面均出现了对她们的职业介绍，都是Quarry Bank Interpreter,所以是同事关系",,,,,,,,,,
,,,,2,What's the minimum age to be admitted as appretice at the mill factory?,多跳推理,9 years old.,,在参观旧工厂时，工作人员介绍孩子至少要九岁才能来工厂当学徒，因此学徒的最低年龄是9岁。,,,,,,,,,,
,,,,3,Did Samuel attend to the mill business devotedly?,"多线索推理,人物属性建模",Yes.,,模型可以定位到参观Samuel Greg故居的片段，一是故居就在工厂旁边，方便Samuel工作，二是工作人员介绍，Samuel每天都去一次工厂，三是Samuel邀请的客人也是和生意有关的合作伙伴。,,,,,,,,,,
,,,,4,What caused the spread of contagion in Manchester in early 19th century?,"多跳推理,通用知识推理",Overpopulation and overwhelmed sewage system.,在和worker cottage的生活条件作比较时，影片提到工业城市曼彻斯特因为大量工人涌入和超负荷的下水系统，造成传染病流行。,模型可以定位到把workers cottage和Manchester作比较的片段，里面提到因为大量工人涌入和超负荷的下水系统，流行病肆虐。,,,,,,,,,,
,,,,5,Which city is considered the center of UK's industrial revolution?,"多线索推理,通用知识推理",Manchester.,影片在多个片段都提到了Manchester的工业化，一是工业革命，二十大量工人涌入Manchester寻找机遇,模型可以捕捉到若干片段，在提到英国工业化革命和工业发展的时候，都提到了Manchester，因此可推断Manchester是英国工业发展的中心。,,,,,,,,,,
82,https://www.youtube.com/watch?v=Zg88imKaYb8,27:44,测评 - 食品,1,What Masu Rana's profession?,人物属性建模,Cook.,,视频定位到第一个餐厅，视频中作者把镜头给了一个叫Masu的人，在画面里，他正在这家餐馆里烹饪食物。,,,,,,,,,,
,,,,2,What is the difference of fish sauce between Emirates and Asia?,"多模态/多语言推理,通用知识推理",Fish sauce in UAE is made with fermented fish.,视频中定位到作者用鱼露的片段，他和他的导游说到阿联酋的鱼露有些不同时，他的导游便介绍了鱼露的制作材料和过程，其中提到了发酵鱼，由此推理出阿联酋的鱼露和亚洲鱼露不同，阿联酋是用的发酵的鱼。,模型定位到作者吃鱼露的部分，他和他的导游说到阿联酋的鱼露有些不同时，他的导游便介绍了鱼露的制作材料和过程，其中提到了发酵鱼。,,,,,,,,,,
,,,,3,What is often sprinkled on food in Dubai?,通用知识推理,Potato chip.,视频定位到第三个地点，作者在看厨师做Samboosa时看见了最后撒上了捏碎的薯片，同时也提到了第一家餐馆里煎饼也撒上薯片碎。由此推理出迪拜的食物上喜欢撒上薯片碎。,模型定位到第三个地点，作者在看厨师做Samboosa时看见了最后撒上了捏碎的薯片，同时也提到了第一家餐馆里煎饼也撒上薯片碎。,,,,,,,,,,
,,,,4,How many stores did Sonny go?,"多线索推理,多跳推理",6,,纵观整个视频，视频中Sonny一共去了六个店铺。,,,,,,,,,,
,,,,5,Does Sonny like the food in Dubai?,人物属性建模,Yes,,视频中sonny尝试的食物他都觉得很美味，而且他也喜欢迪拜食物的味道。,,,,,,,,,,
83,https://www.youtube.com/watch?v=oAKeBid0J0s,32:37,测评 - 工具/机械,1,What is Nolan's professional relationship with Justin?,人物属性建模,Collaborative coworkers.,,视频中Nolan和Justin共同操作拖车并协作控制Gold Mine。尽管视频未明确说明他们的职位，但两人分工明确且频繁互动完成任务，表明他们是同一团队的工作伙伴。,,,,,,,,,,
,,,,2,Is Jerry a professional commentator?,人物属性建模,Yes.,, 视频中Jerry的解说语言十分精炼到位，他对各种车都了如指掌，所以可以推理得出结论他是一名专业的解说员。,,,,,,,,,,
,,,,3,How many models are shown in the video?,多线索推理,Seven models.,,视频中出现了共7款车型，覆盖从轻型家用（F-150）到超重型市政车辆（F750），完整呈现福特商用车产品梯度。,,,,,,,,,,
,,,,4,What enables diesel engines in heavy trucks like F550?,通用知识推理,High torque output.,F550和垃圾车F750均搭载6.7L Power Stroke柴油引擎，其高扭矩（750 lb-ft）。柴油引擎的低转速高扭矩特性使其适合重型运输和持续负载，而非依赖马力。,视频中F550和垃圾车F750均搭载6.7L Power Stroke柴油引擎，其高扭矩（750 lb-ft）。柴油引擎的低转速高扭矩特性使其适合重型运输和持续负载，而非依赖马力。,,,,,,,,,,
,,,,5,What mechanism allows garbage trucks to compress waste?,通用知识推理,Hydraulic compaction system.,垃圾车通过液压操作将垃圾压入“stomach of the beast”（压缩舱），并提到“hydraulics”的控制，由此可推断得出结论。,视频中垃圾车通过液压操作将垃圾压入“stomach of the beast”（压缩舱），并提到“hydraulics”的控制，由此可推断得出结论。,,,,,,,,,,
84,https://www.youtube.com/watch?v=iYfh-RwIUo4,26:47,探索 - 旅行探险,1,What is the relationship between Strick and Fran?,"多线索推理,人物属性建模",Couple.,,从视频里的互动可以看出他们是夫妻。,,,,,,,,,,
,,,,2,"Does Fran like ""the last paradise"" ?",人物属性建模,Yes.,,整个视频中她都是呈现出开心，积极的状态，并且她很高兴见到这样美丽的地方。,,,,,,,,,,
,,,,3,What kind of people is the Rosetta Stone suitable for?,"多模态/多语言推理,通用知识推理",Busy people., 在介绍Rosetta Stone这个APP时，博主说到他只有十分钟的课程，都非常简短，你可以随时随地学习，不会占用你太多时间，因此适合平时比较忙的人使用,模型可根据 Rosetta Stone 的特点推测出它的用户,,,,,,,,,,
,,,,4,What is the most important factor in finding a campsite?,通用知识推理,A safe place for boat to dock.,视频定位到他们寻找扎营的地方，其中Strick提到需要避免涨潮后导致船只撞到礁石。因此推理出需要找一个方便停船的营地。,视频定位到他们寻找扎营的地方，其中Strick提到需要避免涨潮后导致船只撞到礁石。,,,,,,,,,,
,,,,5,Which country does Fran come from?,人物属性建模,Italy.,,Strick在努力学习意大利语，他认为这样才能保持和Fran的关系，才能尽快和Fran的父母交流，由此推断Fran来自意大利,,,,,,,,,,
85,https://www.youtube.com/watch?v=wR9vm4n2EbE&t=28s,20:35,vlog - 学习,1,What is the blogger's major? ,"多线索推理,人物属性建模",Computer science.,,模型需要定位多个片段，视频中博主多次提到HCI等计算机专业的专业术语，由此可知博主是计算机专业的。,,,,,,,,,,
,,,,2,How many different places did the blogger go to learn? ,多线索推理,Three.,,模型需要定位多个片段，识别出博主是在不同的地方学习，经过统计得知博主到了三个不同的地方学习。,,,,,,,,,,
,,,,3,"If you don't like coffee, what else can you drink to keep you awake? ",通用知识推理,Monster.,视频中博主晚上学习时喝了monster饮料，并说自己精力充沛，由此可知monster是一款能提神的饮料。,模型需要定位博主晚上学习的片段，根据片段中的内容可推测monster也能提神。,,,,,,,,,,
,,,,4,Can this blogger study for a long time? ,人物属性建模,Yes.,,模型需要根据整条视频，视频中博主学习了很长时间，根据计时器可知她学了12小时15分钟，这样的学习时长算很长了，因此博主是个能学习很久的人。,,,,,,,,,,
,,,,5,Is eating allowed in SUNY libraries? ,通用知识推理,Yes.,博主的中饭是打包回图书馆边学习边吃的，由此可知博主所在的纽约州立大学图书馆内允许吃东西。,模型需要定位博主吃午饭的片段，根据画面内容可知纽约州立大学图书馆内允许吃东西。,,,,,,,,,,
86,https://www.youtube.com/watch?v=F68xTagkoeE,26:13,探索 - 参观,1,Is George familiar with fish? ,人物属性建模,Yes.,,模型需要定位George参观鱼类区域的片段，片段中George对每种鱼都做了详细的介绍，由此可知他对鱼类很熟徐。,,,,,,,,,,
,,,,2,What is the traditional way to have a boy in Iquitos? ,通用知识推理,Put a turtle penis in sugar cane water and drink it.,视频中George说Iquitos的人如果生了很多女孩但想要男孩就会把乌龟阴茎放在甘蔗水中喝下，由此可知这是Iquitos生男孩的土方。,模型需要定位George介绍乌龟各部位的片段，根据片段中内容可知Iquitos生男孩的土方。,,,,,,,,,,
,,,,3,What is the official language of Iquitos? ,"多线索推理,多模态/多语言推理,通用知识推理",Spanish.,视频中George交流的第一个人说的是西语，并且之后的片段中可以看到街上标语或店名都是西语，由此可知Iquitos的官方语言是西语。,模型需要根据多个片段，根据片段中人们说的语言和路边店名使用的文字可知Iquitos官方语言是西语。,,,,,,,,,,
,,,,4,Is Andress afraid of snakes? ,人物属性建模,No.,,模型需要定位Andress抓起蛇的片段，片段中Andress非常有经验的把蛇抓在手上并且淡定从容，因此Andress不怕蛇。,,,,,,,,,,
,,,,5,Where did George go after seeing the python and the anteater? ,多跳推理,The witches isle.,,模型需要首先定位George去看活的蟒蛇和食蚁兽的片段，再根据之后的片段分析出他去的是The witches isle。,,,,,,,,,,
87,https://www.youtube.com/watch?v=yvD3gczib-E,23:45,探索 - 旅行探险,1,What is Airalo? ,通用知识推理,Software that provides mobile data.,视频中Drew介绍Airalo时说出国用数据漫游太贵，连当地网络太麻烦，而Airalo完全不会有这种困扰，由此可知Airalo是一个提供移动数据的软件。,模型需要定位Drew介绍Airalo的片段，感觉片段中的介绍我们可以知道Airalo是一个提供移动数据的软件。,,,,,,,,,,
,,,,2,What is the most important resource to have for self-defense in the jungle? ,通用知识推理,A knife or fire.,视频中Drew问Lino没有刀怎么在丛林中生活，Lino说自己只要有火，没有刀也能生活，因此刀和火是丛林生存非常重要的资源。,模型需要定位Drew问Lino没有刀怎么在丛林中生活的片段，根据Lino的回答可知刀和火是丛林生存非常重要的资源。,,,,,,,,,,
,,,,3,Can Jose speak the indigenous language? ,"多线索推理,人物属性建模",Yes.,,模型需要定位多个片段，视频中jose充当Drew和Lino的翻译，Lino只会说土著语，jose和Lino之间要用土著语交流，因此可知他会说土著的语言。,,,,,,,,,,
,,,,4,Does Drew have a lot of wilderness survival experience? ,人物属性建模,Yes.,,模型需要定位Drew提到自己之前和非洲的食人族一起生活的经历，由此可知他有过野外生存的经验。,,,,,,,,,,
,,,,5,What's the first thing Drew does when he wakes up the next day? ,多跳推理,Brush his teeth.,,模型需要首先定位Drew第二天起床的片段，再根据之后的画面看到他做的事是刷牙。,,,,,,,,,,
88,https://www.youtube.com/watch?v=qqldytcGyLQ,43:39,综艺 - 纪实（真人秀）,1,What is a prerequisite to play polo?,"多线索推理,通用知识推理",Being rich.,在视频开始Ellie就列举了一些维护赛马的费用，在和Wallis一家聊天的时候，她也介绍了购买马匹的花销，因此可知polo是一项贵族运动，花费不菲。,模型可以追踪到2处Ellie对polo花费的介绍，购买马匹和维护马匹都需要很高的费用。,,,,,,,,,,
,,,,2,What kind of environment is most undurable for Ellie?,"多跳推理,人物属性建模",Noisy environment.,,模型可以追踪到Ellie说她是sound sensitive，因此她最难适应嘈杂的环境。,,,,,,,,,,
,,,,3,What is the first thing to do at the arcade?,多跳推理,Changing 2Ps.,,模型可以追踪到Wallis一家去电玩城，他们需要先换2P 才可以玩电玩机器。,,,,,,,,,,
,,,,4,Who are the target customers of boot sale?,"多线索推理,通用知识推理",Poor people.,Wallis给Eillie介绍什么是boot sale，他说就是seek for bargain and have fun，并且在boot sale上他们只花了2P就买到一个玩具熊。,模型可以从以下几个线索推断：1. Wallis说car boot sale就是找到bargain; 2. 在car boot sale，他们只花了2Pound 就买到一个玩具；3. Emma说她会在boot sale给自己和孩子买衣服.因此Car boot sale的目标客群就是像Wallis这样的穷人。,,,,,,,,,,
,,,,5,"Which is more important for Scarlet, money or family and friends?",人物属性建模,Family and friends.,,模型可以追踪到Scarlet和Ellie的聊天，Scarlet认为钱不能买到一切，家人和朋友更重要。,,,,,,,,,,
89,https://www.youtube.com/watch?v=ipWMBtkTrLs,20:04,综艺 - 纪实（真人秀）,1,What usually happens in hospitals in July?,通用知识推理,Med students and interns start in hospitals.,根据Mike的推测，以及Robin对于即将迎接到来的医学生的无奈，可以看出七月是很多医院医学生和实习生开始实习的时间。,模型需定位多个片段，包括Mike对于其时间的推测，以及Robin迎接新的医学生的片段，因此七月往往是他们开始实习的时间。,,,,,,,,,,
,,,,2,"When patients suffer from incurable and extremely painful illness, their families will sign DNR A or DNR B?",通用知识推理,DNR B.,通过博主对DNR A 和 DNR B的介绍可得知二者的区别在于，当病人心脏骤停时一个施以急救，一个则不施以急救，因此可推断出当病人患无法治愈且痛苦的疾病时，他们的家人可能会签DNR B，让他们的家人免于痛苦,模型需根据DNR A和DNR B的区别做出推断,,,,,,,,,,
,,,,3,How many phases about path of medical education?,多线索推理,4,,模型需定位Mike解释医学生教育的各个阶段可以得出，总体上分为四个阶段。,,,,,,,,,,
,,,,4,Is Mckay attentive to the protection of patient privacy?,人物属性建模,Yes.,,模型需定位Mckay医生对于在问诊前的问题，询问是否可以在问诊时实习生在旁观察记录，这是对病人隐私的保护与尊重。,,,,,,,,,,
,,,,5,Did Mike get the right answer about the medication needed?,人物属性建模,Yes.,,模型需定位Mike对于Mckay医生对于烧伤病人所需药品的回答的片段，并根据Mcbay医生实际所需药品进行比较，Mike全部答对。,,,,,,,,,,
90,https://www.youtube.com/watch?v=kwvXP5kbFMs,24:02,vlog - 派对,1,"What color are Costco's shopping carts primarily, gray or red?","多线索推理,通用知识推理",Gray.,即使有个别车的边缘有红色的塑料条，无论什么大小的购物车，通体都是灰色的。,定位到博主准备推车进超市的片段，他自己推的购物车是灰色的，身后其他型号的车大体也是灰色的，在超市里面遇到的其他购物车都是，这家超市的购物车涂装就是灰色的。,,,,,,,,,,
,,,,2,Is Jake a lively or serious person?,"人物属性建模,多模态/多语言推理",Lively.,,无论是Jake的语言风格、肢体动作还是面部表情，都能看出他爱开玩笑，活力四射。,,,,,,,,,,
,,,,3,"Which area did Jake pass by before buying alcohol, the appliance area or the vegetable area?","多跳推理,多模态/多语言推理",The appliance area.,,博主一开始就说要先买酒，没到酒精制品区域之前，身旁都是些洗衣机、电冰箱之类的，还有三星的牌子，明显是家电区。,,,,,,,,,,
,,,,4,Do Jake and Johnny know each other very well?,"多线索推理,人物属性建模",Yes.,,他俩经常相互帮忙拿东西，时常拿另外一个朋友打趣，肢体语言挺亲密的，能接住彼此的笑话，是非常好的朋友。,,,,,,,,,,
,,,,5,"Where can I see the tax due at Costco, on the product price tag or at the checkout counter?",通用知识推理,Checkout counter.,博主在收银台结完账给到了Toshiba的电子收银设备，上面明确写着总价和tax due，这家超市会在收银的时候告知应付税额。,很多镜头给到了具体商品的价签，上面的信息非常少，而且放在显眼的位置，看不出来有没有包含的商品税。,,,,,,,,,,
91,https://www.youtube.com/watch?v=VlkEX0O35wo,22:41,vlog - 出行,1,Is the hotel that Yasamine stayed at in Lake Como luxurious or simple?,多线索推理,Luxurious.,,观察博主住的第一家酒店的室内装潢、餐具、餐厅天花板等等。属于花纹繁复的奢华设计，并不是简约风。,,,,,,,,,,
,,,,2,Is it appropriate to wear high heels when dining at Antico Pozzo?,通用知识推理,No.,往山坡山走就很窄了，不能开车，而且能看到脚下全是石子路，何止不适合穿裙子，高跟鞋也会累死人的。,定位到博主穿着白色衣服爬山去餐厅的片段。博主强调了刚把裙子换下，实在不适合去这家餐厅吃饭，而且可以听出博主爬山爬得气喘吁吁。,,,,,,,,,,
,,,,3,Are the patterns on the ceramic tableware provided by Villa Gelsomino flowers or fruits?,"多模态/多语言推理,通用知识推理",Flowers.,可以看到凡是陶瓷的盘子和杯子，都刻有精致图案，都是花朵的图案。,博主在介绍这家酒店室内陈设以及吃早饭的时候都给了餐具特写，她还特意提到了很喜欢这些盘子，有的器皿是玻璃的，大部分还是陶瓷的。,,,,,,,,,,
,,,,4,Does the Torra a Cona room in Tuscany only serve alcohol?,"多线索推理,通用知识推理",No.,酒瓶后面盒子里装了一些红色条状包装的东西，可能是咖啡或者茶，肯定不止酒品。,博主来到该酒店首先介绍酒店概况，定位到介绍mini bar的片段，这个小空间里有俩杯子，有一瓶酒，还有烧水壶，酒瓶后面还有别的东西，但看不太清楚。,,,,,,,,,,
,,,,5,Is Yasamine's husband a talkative person?,人物属性建模,No.,,博主老公大部分时间就陪着，偶尔搭话，都是博主在讲。坐游艇出门的时候老公跟外人的交流也很简短，他话不多。,,,,,,,,,,
,,,,6,What color dress did Yasamine wear before going to Antico Pozzo?,多跳推理,Pink.,,定位到博主爬山去餐厅的片段，此时她穿的是白色上衣，换掉的正是之前穿的粉色的裙子。,,,,,,,,,,
,,,,7,Is Yasamine in a good relationship with her husband?,人物属性建模,Yes.,,老公虽然话不多，但两个人偶尔说起话来总是笑容满面，手拉着手，躺在游艇上一起看美景，看上去是有默契又平和的新婚夫妇。,,,,,,,,,,
92,https://www.youtube.com/watch?v=vZba6nOHkwk,24:19,测评 - 美妆产品,1,How many rings does Rudi have on both of his hands?,多线索推理,Five.,,博主的手总是上下翻飞不容易看清楚，她往脸上画东西的时候画面更稳定，左手三只戒指，右手两只，一共五指。,,,,,,,,,,
,,,,2,Is Rudi's tattoo on his left or right hand?,人物属性建模,No.,,有些镜头能看到博主的手腕内侧，只有一只手上有纹身，还是个心形的。,,,,,,,,,,
,,,,3,Is the Minimalist lighter or darker than Bronze Balm?,"多线索推理,多模态/多语言推理",Lighter.,,对比博主分别往脸上涂Minimalist和Bronze Balm的画面，MInimalist主要涂在中间部位，Bronze用在边缘轮廓，Bronze颜色比较深，,,,,,,,,,,
,,,,4,Are there many golden packages for Merit cosmetics?,"多线索推理,通用知识推理",Yes.,除了最外层包装，有的shadow和stick等打开之后发现，里面的管壁也是金色的。这个产品线的金色元素非常多。,这些merit line的瓶瓶罐罐，最外层包装有金色的，灰色的和白色的，其中金色比较多。,,,,,,,,,,
,,,,5,Is Rudi's hands deft or clumsy?,人物属性建模,Deft.,,博主拿刷子刷脸的频率特别快，而且想点在哪就点在哪，手速快有精准，化妆高手，她有一双灵巧的手。,,,,,,,,,,
,,,,6,Is Merit Beauty's signature bag made of cloth or leather?,通用知识推理,Cloth.,布包才适合随意系扣子，而且博主说了把它当别的用也行，从外观光泽来看也不可能是皮的。,开始化妆之前，博主先介绍了Merit送的包，说是线上订购产品就能得到。可以看到这个包可以自己系，相当软乎，虽然不能确定是什么布料，肯定是布做的。,,,,,,,,,,
93,https://www.youtube.com/watch?v=spUgiDhpznk,30:19,vlog - 出行,1,What is Jennifer's marital status?,人物属性建模,Married.,,视频中Jennifer多次提到“my husband”（如“my husband and for myself we'll both be checking a slightly larger 24in suitcase”），明确表明她已婚。,,,,,,,,,,
,,,,2,What is Jackson's relationship to John?,人物属性建模,John is Jackson's father.,,Jennifer在视频中明确提到丈夫名为John（如“my husband John has his own Tech bag”），并指出Jackson是孩子的名字（“Jackson's is green”作为颜色编码）。由于Jennifer和John是夫妻且共同带孩子旅行，可推断Jackson是他们的儿子，John是Jackson的父亲。,,,,,,,,,,
,,,,3,What do they do before organizing their snacks?,多跳推理,Packing clothes.,,视频中他们先打包衣物，然后再整理零食。,,,,,,,,,,
,,,,4,Why bring reusable shopping bags to Japan?,通用知识推理,There are few trash cans in public places in Japan.,"日本公共场所垃圾桶少（""in Japan there aren't a lot of trash cans around""），需自备袋子携带垃圾。","视频中Jennifer提到日本公共场所垃圾桶少（""in Japan there aren't a lot of trash cans around""），需自备袋子携带垃圾。",,,,,,,,,,
,,,,5,Why do people use color-coded luggage?,通用知识推理,Item identification.,"家庭成员多时颜色编码能快速区分物品归属（""each person in the family has their own color... easily tell which item belongs to which kid""），避免混淆。","视频中解释，家庭成员多时颜色编码能快速区分物品归属（""each person in the family has their own color... easily tell which item belongs to which kid""），避免混淆。",,,,,,,,,,
94,https://www.youtube.com/watch?v=KsHtOlpdsgc,21:55,vlog - 特殊事件,1,How would Joshua rate the pancakes?,人物属性建模,8 out of 10.,,模型可定位到博主Joshua请他的朋友带他体验中国美食的24小时后中的第一个食物，煎饼.Joshua感觉煎饼很好吃并给出了8分的高分。,,,,,,,,,,
,,,,2,Does Joshua like Chinese food?,人物属性建模,Yes.,,模型需定位多个片段，包括Joshua对于中国美食的超高评价,,,,,,,,,,
,,,,3,Is Cantonese cuisine to American taste?,通用知识推理,Yes.,广式美食尤其是早餐不会重油重盐，口味符合美国人,模型需定位多个片段，包括Joshua对于广式美食的介绍，以及他对于早茶的超高评价，尤其是小笼包和港式叉烧包等，由此可推测，很符合美国人口味。,,,,,,,,,,
,,,,4,Is wrapping common in American cuisine?,通用知识推理,Uncommon.,根据Joshua在包云吞时的表现，十分不熟练，且完成的效果不是很完美，因此可看出馅料类的食物在美国不是很普遍,模型需定位Joshua在通过Maxi的示范包云吞的片段，根据Joshua在包云吞时的表现，十分不熟练，且完成的效果不是很完美，因此可看出馅料类的食物在美国不是很普遍,,,,,,,,,,
,,,,5,Why does Maxi want to open a restaurant?,多线索推理,To fulfill her and her mother's dream.,,模型需定位Joshua介绍Maxi的片段，Maxi的母亲骤然离世，但Maxi并没有因此堕落，反而是开了自己的馄饨店，完成母亲和她的梦想,,,,,,,,,,
95,https://www.youtube.com/watch?v=tWH27J358U4,20:15,vlog - 亲子,1,"What is Debbie’s job?
","多线索推理,人物属性建模",She is the owner of the piercing shop.,,模型需要在多人物中识别Debbie，并对Debbie进行长期追踪，通过Debbie与Ferran父子的互动等行为，对Debbie的职业进行判断。,,,,,,,,,,
,,,,2,How can children under 15 get their ears pierced in Los Angeles？,"多线索推理,通用知识推理", At least one parent must give consent.,Ferran想打耳洞被妈妈拒绝时，Ferran说道理论上并不需要父母双方陪同打耳洞，且根据后续Ferran在爸爸陪同下也顺利打了耳洞可知，在洛杉矶15岁以下青少年打耳洞至少获得父母一方的同意,模型需要结合Ferran说道理论上并不需要父母双方陪同打耳洞以及后续在爸爸一方陪同下也成功打了耳洞等多个片段推断出至少获得父母一方的同意在洛杉矶15岁以下青少年打耳洞,,,,,,,,,,
