视频序号,视频_url,视频长度（min）,视频类型,问题序号,问题,"问题类型
",答案,若涉及通用知识推理，则写出推理步骤（知识点）,依据（解题思路）,,,,,,,,,,
,,,,5,Is the blogger satisfied with the VIP tickets for the Disney 100 exhibition? ,人物属性建模,No.,,模型需要定位视频最后，视频主人公说如果大家想来参观这个展买普通票就可以了，且根据他们对vip专属礼品的评价看他们也是不满意的，因此总的来看视频主人公是不推荐Disney 100展的vip票。,,,,,,,,,,
50,https://youtu.be/pJbX03XmwY0?si=TKzb1F4n3bHPz_zm,26:31,测评 - 美妆产品,1,Which effect of the BB brust of Kosas is greater? The skincare effect or beauty effect?,通用知识推理,Skincare effect.,在视频中，博主说到Kosas的这款BB霜主打护肤和美妆功能二合一，但博主在使用后，并没有觉得它有很明显的颜色，反而是使用完皮肤很水润，由此推出这款产品的护肤功效更好,模型需根据对Kosas的这款BB霜的介绍，以及它的使用后的效果综合分析，得出答案,,,,,,,,,,
,,,,2,What kind of cosmetics do bloggers most commonly use when applying makeup?,人物属性建模,Powder.,,博主说到她很擅长使用散粉，它占据了很多地方，我通常会整理一下，可知在博主的化妆品中，散粉的数量最多，推测出博主在化妆时一定很喜欢使用散粉,,,,,,,,,,
,,,,3,How many cosmetics did the blogger evaluate in total?,多线索推理,Nine.,,模型需前后捕捉到不同的测评画面，并计数，得出9个的答案（BB霜、遮瑕液、散粉、修容、腮红、眉笔、眼影、眼影棒、睫毛膏共9种）,,,,,,,,,,
,,,,4,Is L'Oreal's concealer very light？,通用知识推理,Yes.,博主在测评兰蔻的遮瑕液时说到它很轻薄，让我想起了欧莱雅的那款，因此，欧莱雅和兰蔻的遮瑕液的质感都是一样的，才让博主有了相似的感觉，可推断出它们都很轻薄,模型需定位到遮瑕液片段，根据博主在测评兰蔻的遮瑕液时说到它很轻薄，让我想起了欧莱雅的那款，因此，欧莱雅和兰蔻的遮瑕液的质感都是一样的，才让博主有了相似的感觉，可推断出它们都很轻薄，从而得出答案,,,,,,,,,,
,,,,5,Does the blogger like icy weather?,人物属性建模,No.,,博主说到在她居住的那伊利诺伊州，这周会有冰雪天气，到时候会有很多的冰，但我希望还是有更多的雪，说明在冰与雪的比较中，博主更喜欢雪，讨厌冰。,,,,,,,,,,
51,https://youtu.be/9tBsMSDoDqk?si=_yhLS-4dUdDJz8kZ,33:52,综艺 - 表演/选秀,1,Does Kevin have American ancestry?,"人物属性建模,多模态/多语言推理",No.,,Kevin在介绍自己时说自己来自洛杉矶，因此Kevin是个美国人，但视觉信息可分辨出Kevin有着明显的亚洲面孔，因此可推断出他的祖先并不是美国人,,,,,,,,,,
,,,,2,What's the color of Hattie's nail?,多模态/多语言推理,White.,,由Kevin的称呼可知，那位黄衣服的女士是Kettie，此时由视觉信息得知她的美甲是白色的,,,,,,,,,,
,,,,3,Is the America's Got Talent mainly be presented on TV or online?,通用知识推理,On TV.,,当Kevin表演后，评委说到难以想象，你曾经和家人一起在电视上收看我们的节目，几年后，你就登上了这个舞台，可推断出这档节目是在电视上播出的,,,,,,,,,,
,,,,4,How much prize will the ultimate winner of the America's Got receive？,通用知识推理,One million dollars.,当选手Brynn和Mandy上台后，主持人分别问她们如果最后得到了这一百万美元的人是你，你会做什么？有这句话可推断出这档节目的最终胜者会得到一百万美元的奖金,模型需定位到视频中出现金钱数额的片段，并由语境识别出这里提到的金额就是最终获胜者的奖金,,,,,,,,,,
,,,,5,Are people from all over the world allowed to attend the America's Got Talent?,"多线索推理,通用知识推理",Yes.,虽然节目的名字叫做the America's Got Talent，但由参赛选手的自我介绍可知有的来自美国，而有的来自英国，因此这档节目不仅是面向美国人的，并且其他国家的人也可以参加,模型需分别定位到参赛选手的自我介绍片段，由他们的国籍推断出这档节目对参赛人员的国籍要求,,,,,,,,,,
,,,,6,How is Sofia's vision？,人物属性建模,She's short-sighted.,,当Mandy让Sofia找出书里70页的最后一个词是什么时，她说慢点，我没戴眼镜，由此可推断出，Sofia近视,,,,,,,,,,
52,https://www.youtube.com/watch?v=A91QJlFjPtQ,23:10,探索 - 参观,1,Is the visa on arrival in Sri Lanka $40?,通用知识推理,"Yes, but it's $50 if you don't buy online in advance.",视频开头说到斯里兰卡需要办理签证，但是可以在机场办理是50美元，作者有提到40美元是提前在网上购买可以便宜十美元，因此推理出斯里兰卡的落地签请提前购买可以便宜十美元。,视频开头说到斯里兰卡需要办理签证，但是可以在机场办理是50美元，作者提到提前在网上购买可以便宜十美元，那就是40美元因此推理出斯里兰卡的落地签请提前购买可以便宜十美元。,,,,,,,,,,
,,,,2,How to get from Marissa to Tangali more conveniently?,"多模态/多语言推理,通用知识推理",By bus.,视频里提到从玛丽莎到坦加利，作者他们选择还了自行车之后乘坐公共巴士，因此推测出从玛丽莎到坦加利乘坐公共巴士是一个好的选择。,视频里提到从玛丽莎到坦加利，作者本来是租了自行车，但是他们觉得骑自行车太远了，所以他们选择还了自行车之后乘坐公共巴士，因此推测出从玛丽莎到坦加利乘坐公共巴士会比骑自行车便利。,,,,,,,,,,
,,,,3,What is the cheap and convenient way to get around?,"多线索推理,多跳推理",Public bus.,,视频里Asya提到她觉得在斯里兰卡乘坐巴士非常的实惠，因为用很少的钱就能坐很长的路程，如果是有需要乘坐，只需找到巴士站并朝着你想要的方向就可以，由此推测出巴士又便宜又方便。,,,,,,,,,,
,,,,4,What the relationship betweem Mark and Asya?,人物属性建模,Couple,,从视频中看出，他们一起去探索旅行，并且一起坐在家里给观众进行推荐和计划，由此推测出他们是一对。,,,,,,,,,,
,,,,5,Does Asya like Sri Lanka?,"多线索推理,人物属性建模",Yes,,从整个视频来看，她去了斯里兰卡的很多地方，她的感觉都很好，除了可能会收高价的嘟嘟车，因此推测她喜欢斯里兰卡。,,,,,,,,,,
53,https://www.youtube.com/watch?v=iIo-oM57y-s,32:34,测评 - 服装,1,What's the first thing did Jasmine find wierd about the mall?,多线索推理,The mall is very empty on the midday of Friday.,,模型可以追踪到Jasmine刚到mall就说和她想象不一样，周五中午应该人很多，直到她走了两层楼，都看不到什么人。,,,,,,,,,,
,,,,2,Which floor sells formal dresses?,多跳推理,The ground floor.,,模型可以追踪到Jasmine刚到Mall 看到的都是正装礼服，这正是Mall的一层。,,,,,,,,,,
,,,,3,Why is picture taking not allowed in some stores in Istanbul?,通用知识推理,Some take pictures to reproduce it.,一般来说店家不应该拒绝客人拍照，但是有些客人不是来购物的，而是把款式拍下来，然后仿制，侵害了店家的利益。,模型可以根据Praise的解释，有些人只拍照不买，只是为了仿制这些款式。,,,,,,,,,,
,,,,4,What's the marital state of Jasmine?,人物属性建模,Unmarried.,,模型可以捕捉到Jasmine说将来结婚会选某种款式的婚纱，可以获知她现在未婚。,,,,,,,,,,
,,,,5,What's Jasmine's favorite color?,人物属性建模,Blue.,,模型可以捕捉到Jasmine在婚纱店看到一件蓝色婚纱时说她最喜欢蓝色。,,,,,,,,,,
,,,,6,Which department of the IFC wholesale center works with KOL company?,通用知识推理,The online team.,Praise把Jasmine介绍给了IFC批发中心的online team，她们可能会达成合作。而Jasmine作为一个vlogger，属于KOL公司，因此推断出IFCwholesale center的线上团队会和KOL达成合作。,模型可以捕捉到Praise联系了公司的online director与Jasmine对接，Jasmine本身就属于KOL,,,,,,,,,,
54,https://youtu.be/6tSGlE7lwVI?si=4tJk6x5OX9bDEMnU,34:49,纪录片 - 人文,1,What's the relationship between Helen and Karel?,人物属性建模,Karel is Helen's mother.,,视频中提到，海伦的失踪也是一个家庭的破碎，尤其是她妈妈完全被击倒了，此时名叫Karel的头发花白的人出现在镜头中，表情十分悲伤，结合语境，Karel就是Helen的妈妈,,,,,,,,,,
,,,,2,"If Helen are still alive, how old will she be？","多线索推理,人物属性建模",30 years old.,,视频中提到Helen在失踪时20岁，但这个失踪案已经过去十年了，一直没有破解，因此如果Helen还活着，她已经30岁了,,,,,,,,,,
,,,,3,What's the color of cloth does Kris wear?,多模态/多语言推理,White.,,模型需先要由听觉识别出谁是Kris，再由视觉判断出他衣服的颜色,,,,,,,,,,
,,,,4,Did surveillance equipment already exist near the Bernie area in the United States in 2008？,通用知识推理,Yes.,Helen失踪时是2008年，并且就在Helen失踪前她的身影被Bernie附近地区的监控捕捉到，妹妹称这是她最后一次见到Helen，说明被监控拍到的时间点和Helen确认失踪的时间2008年不会间隔太远，因此推断出在2008年，Bernie附近地区已有了监控设备,模型需整合Helen的失踪时间和被监控拍到的时间，判断二者不会间隔太远，推断出在2008年，Bernie附近地区已有了监控设备,,,,,,,,,,
,,,,5,Does Bernie in America have a sea?,通用知识推理,Yes.,就在Helen失踪的当晚，Helen要求男友带她到海边走一走，男友将她送到Bernie后，就沿着海开车回家了，因此可推断出Bernie是个有海的地方,模型需抓住海这个关键词，就在Helen失踪的当晚，Helen要求男友带她到海边走一走，男友将她送到Bernie后，就沿着海开车回家了，因此可推断出Bernie是个有海的地方,,,,,,,,,,
55,https://www.youtube.com/watch?v=C8zHoYW2b34&list=PLunwo3H734g3jGeJswCeCTiOWKdKBQ0MU&index=14,31:49,教学 - 课堂互动,1,"What was the name of the first child who answered ""what is motion""?",多线索推理,Jackson,,定位到老师提问“what is motion”的片段，第一个回答的是一个黑人小男孩，但是老师没有叫他的名字，等另外一位学生回答完毕才再次叫了Jackson来回答。,,,,,,,,,,
,,,,2,Is Drake a smart kid?,人物属性建模,Yes,,定位到Drake回答问题的片段，他的回答跟其他同学相比更准确，解释起来滔滔不绝，是个聪明的孩子。,,,,,,,,,,
,,,,3,Is Ally blonde or brunette?,人物属性建模,Blonde,,在老师准备找学生配合演示何为力的平衡片段，老师才第一次叫这个女孩的名字，她的头发是金色的。,,,,,,,,,,
,,,,4,What is the color of the bookend?,多模态/多语言推理,Black,,老师准备用书立等小物件做演示，没提书立的颜色，能看见是黑色的。,,,,,,,,,,
,,,,5,How many students are wearing red shirts?,多线索推理,Four,,需留意能看到整个教室全貌的片段，仔细观察孩子们衣服的颜色，有四个孩子的衣服是红色的。,,,,,,,,,,
,,,,6,What should teachers do to spread students' thinking in the classroom？,通用知识推理,Asking questions and using teaching tools.,观察整个视频可知，教师在课堂上一直提出不同的问题引导学生思考回答，并使用不同的教学工具使讲解更加直观，通过这两种方式，学生的反应也很不错，一直有很多的idea，思维保持活跃的状态，可推断提问题、使用道具能有效帮助学生发散思维,模型需要对整个视频进行提炼概括，重点抓住教师的行为进行观察，并结合学生的反应是否积极给出答案,,,,,,,,,,
,,,,7,"Who did the teacher ask after Romane answered the question at the beignning, Preston or Ally?",多跳推理,Preston,,开场的时候老师提了很多问题，在红衣服的Romane回答完之后，老师又问了Preston，只不过他没有回答。,,,,,,,,,,
,,,,8,Is Jefferson County Public Schools in America?,通用知识推理,Yes.,在教室的黑板上挂着一张白底红字、写着synthesizing的纸，纸上印有Jefferson County Public Schools的名字，可知视频地点就是Jefferson County Public Schools，再由墙上插了一面美国国旗，老师和学生也都是非常标准的美式英语发音，可知Jefferson County Public Schools是美国的一所学校,模型需定位到Jefferson County Public Schools片段，识别出学校的名字，再由视觉信息和听觉信息根据墙上的国旗和老师学生的发音特点可推断出Jefferson County Public Schools是美国的一所学校,,,,,,,,,,
56,https://www.youtube.com/watch?v=GFG1INzquMU,28:25,教学 - 工业制造,1,Does Pforzheim University offer a programme where students can create their own jewellery?,通用知识推理,Yes,这所学校的学生正在研究如何打造自己的珠宝，画面中是学生们低头研究的画面，由此可知，普福兹海姆大学中有专门的课程就是研究如何打造珠宝。,模型需定位到介绍学生如何打造制作珠宝的片段，视频中提到，这所学校的学生正在研究如何打造自己的珠宝，画面中是学生们低头研究的画面，由此可知，这所学校中有专门的课程就是研究如何打造珠宝。,,,,,,,,,,
,,,,2,In which city was the first jewelry factory established in China?,通用知识推理,Chang‘an city,视频中的东莞珠宝人王秋说当时中国还只有少数的珠宝工厂，他们是第一批，经营在长安，长安是中国珠宝的发源地，由此可知中国的珠宝工厂第一次设立就在长安。,模型需定位到介绍王秋的珠宝生意片段，视频中的东莞珠宝人王秋第一批，经营在长安，长安是中国珠宝的发源地，由此可知中国的珠宝工厂第一次设立就在长安。,,,,,,,,,,
,,,,3,Is Alex a person who follows the trend of the times or a person who sticks to the old ways?,"多线索推理,人物属性建模",he follows the trend of the times,,模型需定位到alex创立自己的珠宝品牌的片段，他声称自己会利用社交媒体拍短视频吸引顾客，一天可能要拍上百个视频，另外他还很了解喜欢嘻哈音乐的年轻人的心理，由此可见他是一个顺应时代潮流的人。,,,,,,,,,,
,,,,4,Is Huangmanlian a hard-working woman or a complaining woman?,人物属性建模,hard-working,,模型需定位到介绍黄曼莲的片段，她一周要工作49小时，加班的话会是60小时，但是她会得到加班费，会用加班费供女儿上学，由此可以看出她是一个辛勤工作的女人而不是抱怨生活的女人。,,,,,,,,,,
,,,,5,What color is the German classic king chain in Alex's hand?,多模态/多语言推理,silver,,模型需定位到alex介绍德国最经典的链子的片段，他声称这样的链子说唱歌手带的会是2万欧元，通过观察，他手中的链子是银色的。,,,,,,,,,,
57,https://www.youtube.com/watch?v=dqnZkvKIo0g,25:55,教学 - 工业制造,1,Which part of the coffee industry is governed by EU new regulations?,通用知识推理,Deforestation,视频介绍到，欧盟之所以出台新法规是因为不信任商家，如果商家是本地人会更好。视频还提到欧盟出台的新法规旨在消除当地人对森林的砍伐，由此可知新法规是针对森林砍伐的。,模型需定位到andreas与augusto见面的片段，他们对欧盟出台的新政策进行了讨论，他们知道不能对森林有破坏性行为，由此可知新政策约束了森林的砍伐。,,,,,,,,,,
,,,,2,What does the Chakra system use to nourish the coffee tree?,通用知识推理,Taller trees,视频中介绍到更高的树为咖啡树遮荫，使其良好的生长，并且有助于向土壤提供养分。,模型需定位到oakar介绍当地一种种植系统的片段，他们利用树木对咖啡树提供生长条件。不仅可以遮荫还可以提供养分，所以这一系统的关键在于树木。,,,,,,,,,,
,,,,3,Is Francis a man who plans ahead?,"多线索推理,人物属性建模",Yes,,弗朗西斯说他之所以热情的接受每一个项目，原因就是他害怕未来有一天咖啡会消失，由此可见他对咖啡的热爱以及他是一个未雨绸缪的。,,,,,,,,,,
,,,,4,Is Francis a cold person or a warm person?,人物属性建模,Warm person,,模型需定位到索菲与弗朗西斯学习咖啡知识的片段，视频中，他耐心讲解有关咖啡和葡萄酒的味道，饼子啊索菲离开时拥抱对方，由此可以看出他是一个热情的人。,,,,,,,,,,
,,,,5,What colour trousers did Andreas wear when he was on the boat?,多模态/多语言推理,White,,模型需定位到介绍andreas出场时的片段，介绍andreas时，拍摄到他正要走上船只，通过观察可以看到他的裤子是白色的。,,,,,,,,,,
58,https://youtu.be/DWm28eqX8bY?si=L5tumh2_W7c4zh1g,23:07,纪录片 - 人文,1,Is Rasheed very popular in Youtube?,人物属性建模,Yes.,,Rasheed经常在自己的账号上晒各种奢侈品，这为他带来了200万粉丝和300万订阅者，可知他在youtube上非常受欢迎,,,,,,,,,,
,,,,2,"According to Dubai law, can People get a driver's license at the age of 15？",通用知识推理,No.,在2017年时，迪拜人Rasheed收到了一辆法拉利，但因为Rasheed才15岁，并不能开车上路，而在几年后他才具有了驾车上路的权利，这里的驾驶权来源于驾照，由此可推断出根据迪拜的法律，15岁还不能考取驾照,需识别出Rasheed不能开车的原因是没有驾照，再根据Rasheed当时的年龄推断出答案。,,,,,,,,,,
,,,,3,What year was Rasheed born?,人物属性建模,2002,,视频里提到，在2017年时，Rasheed收到了一辆法拉利派车，但因为Rasheed才15岁，并不具有驾驶权，因此据这两个时间点可知他是在2002年出生的,,,,,,,,,,
,,,,4,What's the color of Rasheed's cloth when he come to his private zoo?,多模态/多语言推理,White.,,模型需根据听觉定位到zoo片段，再由视觉信息得出Rasheed的衣服颜色,,,,,,,,,,
,,,,5,What do Dubai's top male billionaires love to collect the most？,"多线索推理,通用知识推理",Watches.,在视频中介绍的5位迪拜顶级富豪里，虽然他们喜爱的藏品各不相同，有豪车、香水、野生动物等，但结合视频画面分析，几乎每一位都有收藏名表的爱好，由此可推断手表是迪拜男性顶级富豪最爱的藏品。,模型需分别定位到每位富豪的藏品介绍片段，找出其中的共同点，得出答案,,,,,,,,,,
59,https://www.youtube.com/watch?v=-J4ECWTpu7E,41:44,综艺 - 纪实（真人秀）,1,Who are Nicole's sister and half sister?,"人物属性建模,多模态/多语言推理",Monay is her sister and Lakeshia is her half sister.,,模型可以从Branden家的家谱中铺捉到Nicole和Monay是姐妹的信息，通过Lakeshia的叙述，可以更清晰地了解她和Nicole的关系。,,,,,,,,,,
,,,,2,What is the sepcific culture in Texas as they have rodeo season?,"多模态/多语言推理,通用知识推理",Cowboy culture.,Jermeshia一直强调他们的Texas origin，视频中有众人打扮成牛仔聚会的镜头，后面Nicole戴着牛仔帽子说：Happy Rodeo Season，这是牛仔的节日，证明牛仔文化是Texas的特色文化,模型可以从众人的牛仔装扮，以及戴着牛仔帽子的nicole说Happy Rodeo Season这两点得出这个结论,,,,,,,,,,
,,,,3,Who's always late for family gathering?,"多线索推理,人物属性建模",Nicole.,,模型可以捕捉到两次家庭聚会中，Nicole都迟到了，所以nicole是最爱迟到的人。,,,,,,,,,,
,,,,4,What's the negative part of holding an empty land for a long time in Texas?,"多跳推理,通用知识推理",Keeping paying tax every year.,视频中Jermeishia讨论奶奶手里的空地时，一直在计算税费，因此可得知持有土地就要一直支付税费，没有任何收益，是亏本买卖。,模型可以先追踪到Jermeishia、Jaquita和Aunt Nikki在那片地上的讨论，她们算了一下每年的税费，那是个很高的数字，因此这些年他们没有从中获得收益，却支付了高昂的税费。,,,,,,,,,,
,,,,5,What is Chris's condition to come back to office?,多跳推理,Getting a contract.,,模型可追踪到2次Nicole和Chris讨论让Chris回公司上班的事情，第一次并没有结果，第二次在影棚，Chris终于说出真正的原因，他需要一份合同作为保障。,,,,,,,,,,
60,https://www.youtube.com/watch?v=Jrdwo63riJE,38:37,测评 - 展会,1,"If one is interested in carpets and draperies, which area should he/she go to on Canton Fair?","多跳推理,多模态/多语言推理",Hall 5.2 in Area A.,,模型可以追踪到展位图的镜头，上面显示了carpet and draperies的位置。,,,,,,,,,,
,,,,2,Can Guang Joe speak any Chinese?,"多线索推理,人物属性建模",Yes.,,模型可以追踪到两次博主说中文的片段。,,,,,,,,,,
,,,,3,What is GuangJoe's main job?,人物属性建模,He's a buyer.,,模型可以追踪到博主介绍自己为别人采购产品。,,,,,,,,,,
,,,,4,What is the range of MOQ among the clothing suppliers in the video?,多线索推理,100 to 2000 pieces.,,模型可以收集不同参展商对于MOQ的信息，进行总结归纳。,,,,,,,,,,
,,,,5,"In addition to business cards, how people get connected on Canton fair?",通用知识推理,On Wechat.,博主留下了每个供应商的名片，同时对于有意向的供应商还加了微信，方便寄送样品。,模型可以捕捉到博主和每个参展商交流的片段，最后都会展现名片，有的还会加上微信。,,,,,,,,,,
,,,,6,"If you want to start your own fashion business, how do you work with these suppliers?","多线索推理,通用知识推理",Put your own brands on the suppliers' products.,博主提到很多只要换一个商标就可以成为你的商品，也和多个参展商确认是否能加上自己的Logo。,模型可以追踪到博主和几乎每个参展商确认加上自己Logo的事情，然后在叙述中表示只要加上自己的Logo就成了自己品牌的商品。,,,,,,,,,,
61,https://www.youtube.com/watch?v=cRykZDnJbW4,24:54,教学 - 工业制造,1,Are Pouches liquid or solid food?,"多模态/多语言推理,通用知识推理",liquid,视频中将Pouches进行了展示，并将其倒在盘子中，通过观察可以发现是液体食物，不含有固体，不是罐头。,模型需定位到测评为6个月大的婴儿测评视频的片段，mra拿出了Pouches品牌食物，可以看出包装内是液体而不是罐头。,,,,,,,,,,
,,,,2,"Is the ""Happybaby Organic Yogis"" a pure fruit and vegetable product?",通用知识推理,No.,这款酸奶的成分表中的混合浆果味，这意味着这种味道通常是由化学物和油脂加工而成，并非来源于水果本身，所以yogurt melt中并非纯水果和蔬菜产品。,模型需定位到mra解说8个月大的婴儿的食物的片段，这里她发现了成分表中的口味添加剂，说明这款含有化学加工的成分。,,,,,,,,,,
,,,,3,Is Gerber a responsible man or a perfunctory one?,"多线索推理,人物属性建模",responsible,,模型需定位到格伯创立儿童食品的片段，他用多年的时间研制适合婴儿吃的东西，并采用机器作业，他还用自己的孩子测评产品，由此可知他是一个很有责任的人。,,,,,,,,,,
,,,,4,Is Mia professional or amateur in the field of health?,"多线索推理,人物属性建模",She is professional in the field of health.,,模型需定位到Mia测评多个儿童食物的片段，她对每一个食物可能潜在的影响都解释的很清楚，并且现场测评食物的含糖量，挑选了多个视频进行测评，由此可知她是一个很专业的人。,,,,,,,,,,
,,,,5,What color is the outer packaging of the first yogurt tested by Mia？,多模态/多语言推理,white,,模型需定位到Mia在演播室测试食物糖分的片段，她从旁边拿出了一袋酸奶，通过观察可以看到是白色的外包装。,,,,,,,,,,
62,https://www.youtube.com/watch?v=GRsbgsPF-hI,25:18,街头互动 - 采访,1,Is Dong satisfied with his current life?,人物属性建模,Yes.,,"	模型首先需要定位到叫做Dong的受访者，在采访人问到如果能回到10年前，你对那时的自己有什么建议，Dong回答说我还会走上这条路，我正在做我的dream job,可知他对自己现在的生活是很满意的",,,,,,,,,,
,,,,2,How many women were interviewed in this session?,多线索推理,one,,模型需要对视频中的女受访者进行统计，本次采访被访谈的女生共有一位。,,,,,,,,,,
,,,,3,Are Europeans accustomed to focusing on a single career or engaging in side jobs？,"多线索推理,通用知识推理",Engaging in side jobs.,在采访者采访的几个来自德国、意大利等欧洲国家的几人里，很少有从事单一职业的人，大部分都是身兼数职，有主业是健身教练，副业是网络职员的，有主业是导演，副业是餐厅老板的等等，可推断出欧洲人习惯发展副业,模型需要综合所有受访者的讲话内容，重点分析他们的职业，得出答案,,,,,,,,,,
,,,,4,Does Django always work on holidays?,人物属性建模,Yes.,,模型首先需要定位到Django片段，他介绍自己是个音乐推广人，收入时高时低，这要取决于不同的情况，节假日需要表演时收入就高一些，由此可知Django的工作时间通常为节日假期时段,,,,,,,,,,
,,,,5,Has the demand for workers in Asian countries exceeded supply by 2023?,通用知识推理,Yes.,当采访人问及访谈者在经济衰退的2023年，创办类似企业第一步需要做什么时，访谈者说他进入国际劳务行业时发现欧洲缺乏普通工人，那么就可以把亚洲的工人带到欧洲来工作，由此可知与欧洲情况相反，亚洲的工人数量是供大于求的,模型要先定位到采访者与受访者关于创办类似企业的谈话，然后根据受访者给出的创业建议进行推断。,,,,,,,,,,
63,https://www.youtube.com/watch?v=DBGoSFIv__4&t=606s,29: 53,教学 - 艺术,1,How many techniques did Rob introduce about Litefeet in this video?,多线索推理,Eight,,第一位舞者介绍的是litefeet，需仔细计数他展示的每一种基本技术，一共八种。,,,,,,,,,,
,,,,2,Is Tango a confident and funny guy?,人物属性建模,Yes,,Tango介绍Dancehall的时候翘着个二郎腿，肢体语言滑稽，提起自创舞步的时候非常潇洒，自信又好玩儿。,,,,,,,,,,
,,,,3,What kind of dance is introduced after ballet in this video?,多跳推理,Waving,,定位到芭蕾舞结尾片段，随后介绍的是waving。,,,,,,,,,,
,,,,4,Does jaja only have tattoos on her left arm?,人物属性建模,No,,jaja的手臂动起来的时候看得更清楚，两只胳膊都有纹身。,,,,,,,,,,
,,,,5,Do Indians like to dance barefoot?,通用知识推理,Yes,两位舞者说了这种舞蹈已经有几百年的历史了，视频里的历史资料也展示了印度人光脚跳舞，说明这也是历史悠久的习惯。,定位到印度舞蹈Bhangra的片段，虽然两位女舞者并没有光脚跳舞，但是她俩介绍该舞蹈历史的时候，画面里的印度人基本都是光着脚的。,,,,,,,,,,
,,,,6,Do the LGBTQ community prefer dances that involve more arm movements?,通用知识推理,Yes,两位博主都提到了LGBTQ群体借助舞蹈积极生活的缘由，摆POSE是这两种舞蹈非常重要的元素，需要非常多的手臂动作，因此该群体更喜欢用上肢来表现自己。,定位到介绍vouge和wracking的片段，都提到了舞种起源跟LGBTQ群体的关系，而这两种舞蹈的上肢动作明显与其他舞种不同。,,,,,,,,,,
,,,,7,When was the first hip hop party held?,"多模态/多语言推理,通用知识推理","August 11, 1973",虽然这张宣传单上没写这是第一个hip hop party，但博主介绍party举办地跟传单上一样，1973年8月11日正是举办时间。,定位到介绍breaking诞生的片段，舞者Luis提到了第一个hip hop party的举办地址，但没说时间，画面上的宣传单清楚写着1973年8月11日。,,,,,,,,,,
64,https://www.youtube.com/watch?v=djBacLcMIic,24:59,测评 - 电子产品,1,What is NC°? ,"多模态/多语言推理,通用知识推理",It is a software for monitoring body temperature.,视频中Keltie说Oura的检测体温的功能很好用，根据画面上出现的图标可以看到软件叫做“NC°”，因此可知NC°是监测体温的软件。,模型需要通过听觉听到Keltie提到Oura监测体温的功能很好用，再根据视觉识别到画面中出现的图标是NC°，由此可知NC°是一款监测体温的软件。,,,,,,,,,,
,,,,2,Does Keltie care about the quality of her sleep? ,"多线索推理,人物属性建模",Yes.,,模型需要定位多个片段中Keltie对每个电子产品监测睡眠的评价，可以看出她很在意自己睡眠质量好不好。,,,,,,,,,,
,,,,3,How does the weight of Garmin compare to Apple Watch? ,"多线索推理,通用知识推理",Garmin is lighter than Apple Watch.,Keltie提到Garmin的材质是塑料，很轻，而评价Apple Watch的重量时说如果你是个举重运动员那会觉得它很轻，由此可知Garmin比Apple Watch轻。,模型需要分别定位Keltie对Garmin和Apple Watch重量评价的片段，根据片段中Keltie的描述可判断Garmin比Apple Watch轻。,,,,,,,,,,
,,,,4,When was Keltie born? ,人物属性建模,1990s.,,模型需要定位Keltie测评Garmin的片段，片段中提到如果你出生在90年代就会知道电子宠物，Keltie说自己很喜欢Garmin里的电子宠物，由此可推测Keltie出生在1990年代。,,,,,,,,,,
,,,,5,Can Keltie play golf? ,"人物属性建模,多模态/多语言推理",Yes.,,模型需要定位Keltie说自己不是一个会进行固定运动的人，再根据画面中放出的Keltie打高尔夫的图片可知Keltie会打高尔夫。,,,,,,,,,,
65,https://www.youtube.com/watch?v=p9Bxra3-J90,23:35,街头互动 - 社会观察,1,How many people did Will interview at the gym? ,多线索推理,Five.,,模型需要根据健身房中的多个采访片段进行分析，识别出每个采访不同人的画面，统计得出一共采访了五个人。,,,,,,,,,,
,,,,2,How many years has Pathmark in Camden been bankrupt by 2025? ,通用知识推理,12 years.,Will说卡姆登的pathmark在2013年破产，因此到2025年它已经破产12年了。,模型需要定位到Will介绍卡姆登的pathmark的片段，根据片段中Will的介绍可推算出到2025年它已经破产12年了。,,,,,,,,,,
,,,,3,Does Tennyson attach great importance to fitness？,人物属性建模,Yes.,,当Tennyson来到新城市时，他首先体验的就是当地的健身房，并且根据视频画面，Tennyson胳膊上的肌肉很丰满，对健身器材也很熟悉，并且在来到第一家健身房后，说到“比我之前去过的健身房都要不错”，可知Tennyson经常去健身，非常重视健身,,,,,,,,,,
,,,,4,Does Will exercise regularly? ,人物属性建模,Yes.,,模型需要定位Will在健身房的片段，根据片段中Will锻炼的姿势可知他平时也常去健身房。,,,,,,,,,,
,,,,5,Which supermarket in Camden can you buy fresh meat from? ,"多线索推理,通用知识推理",Save a lot.,视频中Will只在save a lot这个超市看到有新鲜的肉卖，其他的角落超市都没有，因此在卡姆登只有save a lot能买到新鲜肉。,模型需要定位Will去多个超市的片段，根据片段可看到只有save a lot有出售新鲜肉。,,,,,,,,,,
66,https://www.youtube.com/watch?v=rEDJFWzRXuM,23:59,测评 - 生活用品,1,How to release Spoon Buddy?,"多模态/多语言推理,通用知识推理",Pull the ridge on the bottom suction cup.,视频中Frankin将Spoon Buddy从锅盖上取下的时候拉了一下底部吸盘上的凸起，由此可知这个凸起是用来释放吸盘的。,模型需要定位Frankin测评Spoon Buddy的片段，首先根据听觉听到Frankin要测试如何将Spoon Buddy从锅盖上取下，再通过画面可以看到他拉了一下吸盘上的凸起，由此可知拉底部吸盘上的凸起可以释放Spoon Buddy。,,,,,,,,,,
